"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"2413307627","","","","","2009-07-01 01:41:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","Downloading about 24 hours worth of talks from Google I/O"
"2410400680","2410346890","18552519","","","2009-06-30 21:58:43 +0000","<a href=""http://ubertwitter.com"" rel=""nofollow"">UberTwitter</a>","@AnArcticPuffin mmmm guinness"
"2409687869","","","","","2009-06-30 21:07:17 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Loack of umbrella #fail You may all now laugh at me"
"2407624220","","7622322","","","2009-06-30 18:39:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@RantzHoseley Sony Reader or kindle, yes they would be black and white for now, but color screens are less then 2 years away"
"2406503040","","8106302","","","2009-06-30 17:20:03 +0000","<a href=""http://twitpic.com/"" rel=""nofollow"">TwitPic</a>","@JAFlanagan http://twitpic.com/8ux4b - those look sick"
"2406425387","","13902822","","","2009-06-30 17:14:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@tomkaters indoor grills are awesome, I have one in my apt http://tinyurl.com/mc3mul"
"2403905004","","","","","2009-06-30 14:12:11 +0000","web","retweet @ronxo OMG this is the possibly the best thing on the Internet so far this year - Web Site Story http://bit.ly/18jZ9j"
"2403198195","","13675252","","","2009-06-30 13:12:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@Mrblondeau mmmm poptarts"
"2403058071","","7274972","","","2009-06-30 12:59:35 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","@bingopajamas I don't think I've ever had toaster strudel"
"2392780462","2392747709","14413075","","","2009-06-29 20:21:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>","@alexalbrecht we're getting sushi too! (@bingopajama's and I)"
"2379162094","","","","","2009-06-29 00:35:33 +0000","<a href=""http://twitpic.com/"" rel=""nofollow"">TwitPic</a>","http://twitpic.com/8pstk - Hoptimus Prime beer! I wonder if it transforms"
